Book ID,Book Title,Book Author,Book Link,Book List Name,Book List Link,Collected,Date/Time Collected
45046893,Oona Out of Order,Margarita Montimore,https://www.goodreads.com/book/show/45046893-oona-out-of-order,best-fiction-books-2020,https://www.goodreads.com/choiceawards/best-fiction-books-2020,0,N/A
48595550,The Death of Vivek Oji,Akwaeke Emezi,https://www.goodreads.com/book/show/48595550-the-death-of-vivek-oji,best-fiction-books-2020,https://www.goodreads.com/choiceawards/best-fiction-books-2020,0,N/A
50358133,Homeland Elegies,Ayad Akhtar,https://www.goodreads.com/book/show/50358133-homeland-elegies,best-fiction-books-2020,https://www.goodreads.com/choiceawards/best-fiction-books-2020,0,N/A
46263943,Real Life,Brandon  Taylor,https://www.goodreads.com/book/show/46263943-real-life,best-fiction-books-2020,https://www.goodreads.com/choiceawards/best-fiction-books-2020,0,N/A
42121525,Migrations,Charlotte McConaghy,https://www.goodreads.com/book/show/42121525-migrations,best-fiction-books-2020,https://www.goodreads.com/choiceawards/best-fiction-books-2020,0,N/A
54911607,The Guest List,Lucy Foley,https://www.goodreads.com/book/show/54911607-the-guest-list,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
50833559,Home Before Dark,Riley Sager,https://www.goodreads.com/book/show/50833559-home-before-dark,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
45885644,The Sun Down Motel,Simone St. James,https://www.goodreads.com/book/show/45885644-the-sun-down-motel,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
49398072,When No One is Watching,Alyssa Cole,https://www.goodreads.com/book/show/49398072-when-no-one-is-watching,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
44510385,The Wives,Tarryn Fisher,https://www.goodreads.com/book/show/44510385-the-wives,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
52661162,The Searcher,Tana French,https://www.goodreads.com/book/show/52661162-the-searcher,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
51204046,The Boy from the Woods,Harlan Coben,https://www.goodreads.com/book/show/51204046-the-boy-from-the-woods,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
50892433,One,One,https://www.goodreads.com/book/show/50892433-one-by-one,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
51854625,The Devil and the Dark Water,Stuart Turton,https://www.goodreads.com/book/show/51854625-the-devil-and-the-dark-water,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
43834909,Long Bright River,Liz Moore,https://www.goodreads.com/book/show/43834909-long-bright-river,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
49127539,All the Devils Are Here,Louise Penny,https://www.goodreads.com/book/show/49127539-all-the-devils-are-here,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
45046742,You Are Not Alone,Greer Hendricks,https://www.goodreads.com/book/show/45046742-you-are-not-alone,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
51807232,Troubled Blood,Robert Galbraith,https://www.goodreads.com/book/show/51807232-troubled-blood,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
44303982,Unspeakable Things,Jess Lourey,https://www.goodreads.com/book/show/44303982-unspeakable-things,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
48678117,Winter Counts,David Heska Wanbli Weiden,https://www.goodreads.com/book/show/48678117-winter-counts,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
51182571,Blacktop Wasteland,S.A.  Cosby,https://www.goodreads.com/book/show/51182571-blacktop-wasteland,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
51169341,The Night Swim,Megan Goldin,https://www.goodreads.com/book/show/51169341-the-night-swim,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
49247317,And Now She's Gone,Rachel Howzell Hall,https://www.goodreads.com/book/show/49247317-and-now-she-s-gone,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
49374505,Confessions on the 7,Lisa Unger,https://www.goodreads.com/book/show/49374505-confessions-on-the-7,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
54442955,First Girl Gone,L.T. Vargus,https://www.goodreads.com/book/show/54442955-first-girl-gone,best-mystery-thriller-books-2020,https://www.goodreads.com/choiceawards/best-mystery-thriller-books-2020,0,N/A
51791252,The Vanishing Half,Brit Bennett,https://www.goodreads.com/book/show/51791252-the-vanishing-half,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
43557477,The Jane Austen Society,Natalie Jenner,https://www.goodreads.com/book/show/43557477-the-jane-austen-society,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
52698452,The Book of Longings,Sue Monk Kidd,https://www.goodreads.com/book/show/52698452-the-book-of-longings,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
52762903,The Book of Lost Names,Kristin Harmel,https://www.goodreads.com/book/show/52762903-the-book-of-lost-names,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
50607466,The Henna Artist,Alka Joshi,https://www.goodreads.com/book/show/50607466-the-henna-artist,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
49239093,The Evening and the Morning,Ken Follett,https://www.goodreads.com/book/show/49239093-the-evening-and-the-morning,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
45897568,A Long Petal of the Sea,Isabel Allende,https://www.goodreads.com/book/show/45897568-a-long-petal-of-the-sea,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
50892349,Magic Lessons,Alice Hoffman,https://www.goodreads.com/book/show/50892349-magic-lessons,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
53025903,The Book of Lost Friends,Lisa Wingate,https://www.goodreads.com/book/show/53025903-the-book-of-lost-friends,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
52722079,The Pull of the Stars,Emma Donoghue,https://www.goodreads.com/book/show/52722079-the-pull-of-the-stars,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
48677123,Hamnet,Maggie O'Farrell,https://www.goodreads.com/book/show/48677123-hamnet,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
45992717,The Mirror & the Light,Hilary Mantel,https://www.goodreads.com/book/show/45992717-the-mirror-the-light,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
50001299,Where the Lost Wander,Amy Harmon,https://www.goodreads.com/book/show/50001299-where-the-lost-wander,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
51045613,Deacon King Kong,James   McBride,https://www.goodreads.com/book/show/51045613-deacon-king-kong,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
46206688,The Night Watchman,Louise Erdrich,https://www.goodreads.com/book/show/46206688-the-night-watchman,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
50089336,Code Name Hélène,Ariel Lawhon,https://www.goodreads.com/book/show/50089336-code-name-h-l-ne,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
52597312,Utopia Avenue,David Mitchell,https://www.goodreads.com/book/show/52597312-utopia-avenue,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
48564330,Betty,Tiffany McDaniel,https://www.goodreads.com/book/show/48564330-betty,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
51253514,The Paper Daughters of Chinatown,Heather B. Moore,https://www.goodreads.com/book/show/51253514-the-paper-daughters-of-chinatown,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
52741293,Shuggie Bain,Douglas Stuart,https://www.goodreads.com/book/show/52741293-shuggie-bain,best-historical-fiction-books-2020,https://www.goodreads.com/choiceawards/best-historical-fiction-books-2020,0,N/A
44778083,House of Earth and Blood,Sarah J. Maas,https://www.goodreads.com/book/show/44778083-house-of-earth-and-blood,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
45046567,The House in the Cerulean Sea,T.J. Klune,https://www.goodreads.com/book/show/45046567-the-house-in-the-cerulean-sea,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
49021976,Rhythm of War,Brandon Sanderson,https://www.goodreads.com/book/show/49021976-rhythm-of-war,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
43521693,The City We Became,N.K. Jemisin,https://www.goodreads.com/book/show/43521693-the-city-we-became,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
51987993,The Once and Future Witches,Alix E. Harrow,https://www.goodreads.com/book/show/51987993-the-once-and-future-witches,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
50202953,Piranesi,Susanna Clarke,https://www.goodreads.com/book/show/50202953-piranesi,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
50548197,A Deadly Education,Naomi Novik,https://www.goodreads.com/book/show/50548197-a-deadly-education,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
52166786,The Empire of Gold,S.A. Chakraborty,https://www.goodreads.com/book/show/52166786-the-empire-of-gold,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
49381341,Peace Talks,Jim Butcher,https://www.goodreads.com/book/show/49381341-peace-talks,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
51475322,The Burning God,R.F. Kuang,https://www.goodreads.com/book/show/51475322-the-burning-god,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
50892360,Black Sun,Rebecca Roanhorse,https://www.goodreads.com/book/show/50892360-black-sun,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
44571368,Smoke Bitten,Patricia Briggs,https://www.goodreads.com/book/show/44571368-smoke-bitten,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
51277288,The Girl and the Stars,Mark  Lawrence,https://www.goodreads.com/book/show/51277288-the-girl-and-the-stars,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
49882356,The Empress of Salt and Fortune,Nghi Vo,https://www.goodreads.com/book/show/49882356-the-empress-of-salt-and-fortune,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
23106013,Battle Ground,Jim Butcher,https://www.goodreads.com/book/show/23106013-battle-ground,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
55551726,Wintersteel,Will Wight,https://www.goodreads.com/book/show/55551726-wintersteel,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
50706646,The Bone Shard Daughter,Andrea Stewart,https://www.goodreads.com/book/show/50706646-the-bone-shard-daughter,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
50358101,The Trouble With Peace,Joe Abercrombie,https://www.goodreads.com/book/show/50358101-the-trouble-with-peace,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
52359590,Age of Empyre,Michael J. Sullivan,https://www.goodreads.com/book/show/52359590-age-of-empyre,best-fantasy-books-2020,https://www.goodreads.com/choiceawards/best-fantasy-books-2020,0,N/A
52861201,From Blood and Ash,Jennifer L. Armentrout,https://www.goodreads.com/book/show/52861201-from-blood-and-ash,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
52867387,Beach Read,Emily Henry,https://www.goodreads.com/book/show/52867387-beach-read,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
50093704,In Five Years,Rebecca Serle,https://www.goodreads.com/book/show/50093704-in-five-years,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
44582454,Regretting You,Colleen Hoover,https://www.goodreads.com/book/show/44582454-regretting-you,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
50225678,Boyfriend Material,Alexis  Hall,https://www.goodreads.com/book/show/50225678-boyfriend-material,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
52090948,"Take a Hint, Dani Brown",Talia Hibbert,https://www.goodreads.com/book/show/52090948-take-a-hint-dani-brown,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
53103895,One to Watch,Kate Stayman-London,https://www.goodreads.com/book/show/53103895-one-to-watch,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
52539131,The Happy Ever After Playlist,Abby Jimenez,https://www.goodreads.com/book/show/52539131-the-happy-ever-after-playlist,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
48842183,The Switch,Beth O'Leary,https://www.goodreads.com/book/show/48842183-the-switch,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
52585101,You Had Me at Hola,Alexis Daria,https://www.goodreads.com/book/show/52585101-you-had-me-at-hola,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
46225061,The Two Lives of Lydia Bird,Josie Silver,https://www.goodreads.com/book/show/46225061-the-two-lives-of-lydia-bird,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
49099926,Party of Two,Jasmine Guillory,https://www.goodreads.com/book/show/49099926-party-of-two,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
49202118,A Rogue of One's Own,Evie Dunmore,https://www.goodreads.com/book/show/49202118-a-rogue-of-one-s-own,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
50892287,In a Holidaze,Christina Lauren,https://www.goodreads.com/book/show/50892287-in-a-holidaze,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
50496840,Emerald Blaze,Ilona Andrews,https://www.goodreads.com/book/show/50496840-emerald-blaze,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
52915426,Something to Talk About,Meryl Wilsner,https://www.goodreads.com/book/show/52915426-something-to-talk-about,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
52226559,Sweet Temptation,Cora Reilly,https://www.goodreads.com/book/show/52226559-sweet-temptation,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
54467737,Hands Down,Mariana Zapata,https://www.goodreads.com/book/show/54467737-hands-down,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
49758584,You Deserve Each Other,Sarah Hogle,https://www.goodreads.com/book/show/49758584-you-deserve-each-other,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
50496918,Spoiler Alert,Olivia Dade,https://www.goodreads.com/book/show/50496918-spoiler-alert,best-romance-books-2020,https://www.goodreads.com/choiceawards/best-romance-books-2020,0,N/A
48829708,To Sleep in a Sea of Stars,Christopher Paolini,https://www.goodreads.com/book/show/48829708-to-sleep-in-a-sea-of-stars,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
39325105,Harrow the Ninth,Tamsyn Muir,https://www.goodreads.com/book/show/39325105-harrow-the-ninth,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
52381770,Network Effect,Martha Wells,https://www.goodreads.com/book/show/52381770-network-effect,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
48848254,The Space Between Worlds,Micaiah Johnson,https://www.goodreads.com/book/show/48848254-the-space-between-worlds,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
49003616,A Beautifully Foolish Endeavor,Hank Green,https://www.goodreads.com/book/show/49003616-a-beautifully-foolish-endeavor,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
51171377,Axiom's End,Lindsay  Ellis,https://www.goodreads.com/book/show/51171377-axiom-s-end,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
52163147,The Hidden Girl and Other Stories,Ken Liu,https://www.goodreads.com/book/show/52163147-the-hidden-girl-and-other-stories,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
44804077,Riot Baby,Tochi Onyebuchi,https://www.goodreads.com/book/show/44804077-riot-baby,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
48836769,The New Wilderness,Diane  Cook,https://www.goodreads.com/book/show/48836769-the-new-wilderness,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
52669505,The End of October,Lawrence Wright,https://www.goodreads.com/book/show/52669505-the-end-of-october,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
45046555,The Last Emperox,John Scalzi,https://www.goodreads.com/book/show/45046555-the-last-emperox,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
35019996,Agency,William Gibson,https://www.goodreads.com/book/show/35019996-agency,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
45422268,The Vanished Birds,Simon Jimenez,https://www.goodreads.com/book/show/45422268-the-vanished-birds,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
51285749,The Book of Koli,M.R. Carey,https://www.goodreads.com/book/show/51285749-the-book-of-koli,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
49867430,Hench,Natalie Zina Walschots,https://www.goodreads.com/book/show/49867430-hench,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
50121213,The Mother Code,Carole Stivers,https://www.goodreads.com/book/show/50121213-the-mother-code,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
49127471,Zoey Punches the Future in the Dick,David  Wong,https://www.goodreads.com/book/show/49127471-zoey-punches-the-future-in-the-dick,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
54554819,Age of Deception,T.A. White,https://www.goodreads.com/book/show/54554819-age-of-deception,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
52378525,The First Sister,Linden A. Lewis,https://www.goodreads.com/book/show/52378525-the-first-sister,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
52378682,The Relentless Moon,Mary Robinette Kowal,https://www.goodreads.com/book/show/52378682-the-relentless-moon,best-science-fiction-books-2020,https://www.goodreads.com/choiceawards/best-science-fiction-books-2020,0,N/A
53152636,Mexican Gothic,Silvia Moreno-Garcia,https://www.goodreads.com/book/show/53152636-mexican-gothic,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
48838041,If It Bleeds,Stephen King,https://www.goodreads.com/book/show/48838041-if-it-bleeds,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
44077284,The Southern Book Club's Guide to Slaying Vampires,Grady Hendrix,https://www.goodreads.com/book/show/44077284-the-southern-book-club-s-guide-to-slaying-vampires,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
49789629,The Year of the Witching,Alexis Henderson,https://www.goodreads.com/book/show/49789629-the-year-of-the-witching,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
52180399,The Only Good Indians,Stephen Graham Jones,https://www.goodreads.com/book/show/52180399-the-only-good-indians,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
52454426,Devolution,Max Brooks,https://www.goodreads.com/book/show/52454426-devolution,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
50892288,The Hollow Places,T. Kingfisher,https://www.goodreads.com/book/show/50892288-the-hollow-places,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
50496875,Plain Bad Heroines,Emily M. Danforth,https://www.goodreads.com/book/show/50496875-plain-bad-heroines,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
44564972,Malorie,Josh Malerman,https://www.goodreads.com/book/show/44564972-malorie,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
49090884,Tender Is the Flesh,Agustina Bazterrica,https://www.goodreads.com/book/show/49090884-tender-is-the-flesh,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
52594581,The Hollow Ones,Guillermo del Toro,https://www.goodreads.com/book/show/52594581-the-hollow-ones,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
52703177,The Bright Lands,John Fram,https://www.goodreads.com/book/show/52703177-the-bright-lands,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
51166519,Lakewood,Megan Giddings,https://www.goodreads.com/book/show/51166519-lakewood,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
52581895,Survivor Song,Paul Tremblay,https://www.goodreads.com/book/show/52581895-survivor-song,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
49247242,Ring Shout,P. Djèlí Clark,https://www.goodreads.com/book/show/49247242-ring-shout,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
49295297,The Loop,Jeremy Robert Johnson,https://www.goodreads.com/book/show/49295297-the-loop,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
50607901,The Ghost Tree,Christina Henry,https://www.goodreads.com/book/show/50607901-the-ghost-tree,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
53869658,Secret Santa,Andrew Shaffer,https://www.goodreads.com/book/show/53869658-secret-santa,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
52622380,World Departed,Sarah Lyons Fleming,https://www.goodreads.com/book/show/52622380-world-departed,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
55456522,Houndings of Hell,Hunter Holmes,https://www.goodreads.com/book/show/55456522-houndings-of-hell,best-horror-books-2020,https://www.goodreads.com/choiceawards/best-horror-books-2020,0,N/A
44890112,Strange Planet,Nathan W. Pyle,https://www.goodreads.com/book/show/44890112-strange-planet,best-humor-books-2020,https://www.goodreads.com/choiceawards/best-humor-books-2020,0,N/A
49960031,"Wow, No Thank You.",Samantha Irby,https://www.goodreads.com/book/show/49960031-wow-no-thank-you,best-humor-books-2020,https://www.goodreads.com/choiceawards/best-humor-books-2020,0,N/A
51323365,Solutions and Other Problems,Allie Brosh,https://www.goodreads.com/book/show/51323365-solutions-and-other-problems,best-humor-books-2020,https://www.goodreads.com/choiceawards/best-humor-books-2020,0,N/A
